#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
321.21181	2097.058838	638.024159772	154.816782248	468.205723919	36.69976044	6.58
321.21528	4562.59082	563.734187925	210.353423026	229.817454245	36.70247269	6.58
321.21875	4509.983887	578.601794032	207.140337585	294.485245836	37.62207031	6.58
321.22222	1936.701782	557.99676805	160.481671202	509.809947149	36.42578125	6.58
321.22569	1921.381104	522.639296109	160.084968859	514.935313083	36.40950394	6.58
321.22917	4333.405762	534.715519156	215.992827355	278.236024244	36.41967773	6.58
321.23264	4423.626465	548.477244353	213.33807734	283.954872903	36.42578125	6.58
321.23611	1837.240601	632.524753205	166.292934293	526.099405187	36.40136719	6.58
321.23958	1970.312622	1076.18325986	367.219730658	623.462996737	35.92529297	6.58
321.24306	4239.458008	584.009524896	220.424458931	272.548108303	35.44921875	6.58
321.24653	4342.47998	600.149476941	216.005463587	300.179528699	36.77571487	6.58
321.25	1784.660278	734.574217299	178.835802759	518.263349262	38.06152344	6.44
321.25347	1915.538696	760.584363046	175.099283777	526.69582822	37.6953125	6.44
321.25694	4337.853516	586.206356644	211.385947834	296.251041112	37.353515625	6.44
321.26042	4119.633789	575.472578685	210.888273711	275.612888828	37.01171875	6.44
321.26389	2048.571777	687.764091814	168.928212378	514.732129338	35.87646484	6.44
321.26736	2046.193726	685.043021773	175.661910579	497.988290752	36.70654297	6.44
321.27083	4419.240234	567.874921709	207.281742005	273.909497359	37.81738281	6.44
321.27431	4412.522461	568.707131724	220.439573362	271.697536299	37.98828125	6.44
321.27778	1947.938965	672.790806842	180.359794538	496.219886054	37.78076172	6.44
321.28125	2001.525391	641.418167392	171.623440655	450.951890765	36.76757813	6.44
321.28472	4474.843262	561.814495482	207.809247797	258.05155487	36.21826172	6.44
321.28819	4275.695801	600.976988977	202.449673536	266.148097489	35.3515625	6.44
321.29167	1121.691162	747.406401088	189.349449058	468.719195659	37.01171875	6.23
321.29514	1781.076904	719.442022698	178.998668188	527.897249715	37.57324219	6.23
321.29861	4250.560059	550.829761051	207.804522764	275.971624682	37.52441406	6.23
321.30208	2895.837646	496.004983314	225.961979575	146.314621111	34.9609375	6.23
321.30556	542.1587524	684.652617635	200.899260793	438.916361983	34.90397263	6.23
321.30903	2526.333984	808.059131193	206.806712853	635.104806373	34.50927734	6.23
321.3125	4537.202148	621.505083384	216.728430949	335.963425754	35.546875	6.23
321.31597	4233.006348	642.762734607	205.008297401	381.42353629	36.58447266	6.23
321.31944	620.8286133	709.726438949	190.718143647	489.702339722	36.85302734	6.23
321.32292	615.4074097	677.247178644	199.735381089	391.42995882	35.59570313	6.23
321.32639	5123.560059	696.215667503	201.447891671	416.887779489	34.64355469	6.23
321.32986	4662.456543	657.153006898	201.715395156	368.552709046	34.03320313	6.23
321.33333	1944.213379	659.068450909	175.056187035	475.354061897	34.00878906	6.09
321.33681	602.8661499	1811.34594725	711.399097065	757.037044541	36.38508987	6.09
321.34028	3031.650146	551.616543921	234.418865149	211.740417361	36.40136719	6.09
321.34375	4993.086914	511.130949323	210.527899422	259.319941561	36.38508987	6.09
321.34722	2202.442627	508.481517314	185.168179679	281.842945606	36.40136719	6.09
321.35069	4547.798828	519.926257893	217.462362259	192.209200843	36.395263675	6.09
321.35417	3038.220947	509.558837926	237.886998298	157.678050446	36.38916016	6.09
321.35764	2950.464844	503.745163069	237.197006909	149.822229226	36.39526367	6.09
321.36111	2742.533203	489.417201004	179.406884618	178.255874518	36.37695313	6.09
321.36458	4556.659668	488.899456641	218.186623461	146.176207709	32.74536133	6.09
321.36806	4253.262695	494.08707743	214.207258945	139.22966268	29.11376953	6.09
321.37153	3019.280518	498.145873482	243.42956987	111.900203998	28.88183594	6.09
321.375	2653.602051	477.427386494	173.464415452	172.780581389	27.39257813	6.37
321.37847	4682.118164	491.782035135	209.219970725	142.21175179	27.86865234	6.37
321.38194	4525.241699	495.335255211	213.544550286	136.023391976	30.25512695	6.37
321.38542	2968.545898	531.9542408	253.073013636	122.187962379	30.41992188	6.37
321.38889	2864.079102	524.079821677	242.423349768	129.285226929	29.20532227	6.37
321.39236	2637.457031	485.078175488	172.964594951	172.32027718	30.77392578	6.37
321.39583	4641.559082	511.128553197	218.015263257	151.203280693	32.29980469	6.37
321.39931	4936.616699	506.762649362	214.471008739	146.890967612	32.76367188	6.37
321.40278	3065.231201	551.169775401	248.596268749	147.940576026	32.67211914	6.37
321.40625	4972.561523	508.801341952	210.41093497	150.871943873	32.77587891	6.37
321.40972	2432.727783	461.67121575	168.34617242	166.520745392	32.48698044	6.37
321.41319	4611.815918	533.326666787	222.738008319	160.712649906	34.99755859	6.37
321.41667	4446.989258	538.698478311	225.868588453	169.975136401	35.38818359	7.14
321.42014	4451.723633	540.253361541	224.990206035	170.580356136	35.51025391	7.14
321.42361	4476.708008	542.823038789	221.129141735	171.968383278	35.80322266	7.14
321.42708	4499.685059	549.041641486	226.375751053	171.950053335	36.58447266	7.14
321.43056	4415.79541	546.335156428	223.315965906	174.393201309	37.26806641	7.14
321.43403	4314.557617	534.948321249	225.945991716	169.694698465	37.79296875	7.14
321.4375	4412.373535	574.720649723	223.165182645	202.589719644	38.33007813	7.14
321.44097	4336.111328	603.871590194	225.104811017	212.03003794	38.66373825	7.14
321.44444	4506.788574	627.309182296	220.717676945	232.670789702	38.89160156	7.14
321.44792	4488.087891	659.573791895	225.677290802	253.370774109	39.72167969	7.14
321.45139	4461.166504	669.70817548	232.423927126	252.243089917	40.60058594	7.14
321.45486	4426.500977	697.954847449	236.360396357	276.122842392	40.78776169	7.14
321.45833	4716.318848	717.079988808	245.421651275	289.097989612	41.89453125	7.63
321.46181	4562.794434	736.316935382	250.893461036	294.674938149	42.578125	7.63
321.46528	4685.890137	758.992799088	253.908907929	305.660858989	43.05419922	7.63
321.46875	4771.999023	736.942911637	249.656790918	294.303052351	43.18847656	7.63
321.47222	4743.205566	706.068857557	244.946996014	281.562803674	43.359375	7.63
321.47569	4994.158691	692.595871988	240.345904376	295.644680124	42.68798828	7.63
321.47917	4914.216797	656.0208839	237.360931063	248.046133004	43.26171875	7.63
321.48264	4859.303223	644.919129436	241.263780496	238.584826315	43.79882813	7.63
321.48611	4767.339355	663.512658693	244.87127629	230.970785951	43.99414063	7.63
321.48958	4672.141113	655.966025843	245.340824046	228.409440447	44.45800781	7.63
321.49306	4675.314453	661.704536582	246.804476101	232.520200573	44.29931641	7.63
321.49653	4682.840332	644.03820667	240.140540318	225.092744636	43.87207031	7.63
321.5	4469.67334	644.865454942	247.187959419	220.761931296	44.93408203	7.91
321.50347	4645.836426	660.973095334	247.214945132	228.626248711	45.30029297	7.91
321.50694	4756.474609	671.208737527	246.787363672	241.460363493	45.44677734	7.91
321.51042	4712.688965	650.464094446	240.262891189	227.951664735	45.59326172	7.91
321.51389	4689.749023	637.938635567	241.881322406	219.631668705	45.75195313	7.91
321.51736	4941.29248	625.572738826	237.840406951	211.580953926	45.00732422	7.91
321.52083	4923.285156	631.690680721	236.579599493	215.510322792	45.8984375	7.91
321.52431	5043.486328	636.784525713	240.185501114	220.527221221	46.34399414	7.91
321.52778	4813.041504	652.347740863	243.184446314	220.82646342	46.80175781	7.91
321.53125	4870.038574	639.825268574	235.750606066	221.384358077	47.20458984	7.91
321.53472	5176.844727	632.537068506	237.051756254	215.725257234	47.44873047	7.91
321.53819	5255.52832	647.642484965	243.836006988	228.612569727	47.61352539	7.91
321.54167	5257.88916	657.216040675	239.396064855	225.452164968	47.92480469	7.7
321.54514	5305.398926	656.998734716	242.513418481	235.108437367	47.65625	7.7
321.54861	4919.424805	658.624363135	247.193516014	229.625052134	47.22900391	7.7
321.55208	5031.651367	655.044459271	244.328439418	230.327218811	47.05810547	7.7
321.55556	6124.498047	663.776591153	241.547364699	237.303549886	46.80175781	7.7
321.55903	5028.996094	683.84039604	251.133903814	244.171711593	46.35620117	7.7
321.5625	4909.163086	685.604911106	248.471175085	242.473713177	45.58105469	7.7
321.56597	4970.121582	658.132532245	244.170915338	232.404422947	45.59326172	7.7
321.56944	4984.32373	647.468737215	241.033483039	227.528539014	45.60546875	7.7
321.57292	4999.038574	658.959963565	239.897842434	232.02909241	45.58105469	7.7
321.57639	5042.071777	650.068988105	239.802736534	227.412288581	44.88525391	7.7
321.57986	5078.371582	656.740818991	244.189719209	231.171513173	44.18945313	7.7
321.58333	5052.856934	655.202139965	243.950978382	230.490504774	44.78759766	7.28
321.58681	5086.568848	634.349175709	237.086093269	221.553026545	44.97070313	7.28
321.59028	5166.589844	630.614045906	236.903287628	219.867982667	44.79166794	7.28
321.59375	5291.070801	640.051722989	233.953404981	220.505478534	44.62890625	7.28
321.59722	5232.782715	651.819282652	239.196940063	228.641931312	44.70214844	7.28
321.60069	5261.575684	644.463526908	239.454307405	220.695368232	44.26269531	7.28
321.60417	5273.109375	639.763361085	237.516593893	236.938826209	44.84863281	7.28
321.60764	5389.723145	663.064975683	235.443699848	253.308359134	45.29418945	7.28
321.61111	5373.096191	679.402622873	230.358908957	273.657652809	45.67871094	7.28
321.61458	5209.188477	692.053531876	238.72902741	274.098784767	46.06119919	7.28
321.61806	5292.002441	681.045182238	240.954491077	267.297497491	46.20361328	7.28
321.62153	5286.861816	672.480142881	238.088721973	262.326791041	44.8059082	7.28
321.625	5152.31543	665.529183587	231.745885139	260.238765431	44.70214844	7.14
321.62847	5280.899414	624.060527745	231.396850727	254.078159178	45.00732422	7.14
321.63194	5239.224121	627.702070369	236.744724857	239.71214395	45.34912109	7.14
321.63542	5446.300781	641.192957641	236.830482554	236.763915563	45.2229805	7.14
321.63889	5255.507813	646.523729976	238.38484756	226.121479677	44.77539063	7.14
321.64236	5386.710938	626.825298171	228.588079552	224.412195496	44.56380081	7.14
321.64583	5377.611328	621.094008137	233.607951917	210.091472252	44.25048828	7.14
321.64931	5385.01123	614.291280891	231.150096594	209.066517626	43.38989258	7.14
321.65278	5440.61084	618.647697471	231.845807203	213.776737773	43.17626953	7.14
321.65625	5420.335449	627.084076178	233.129877836	220.110763266	43.09082031	7.14
321.65972	5457.882324	620.742235357	227.805153447	221.894551325	42.87109375	7.14
321.66319	5312.647461	606.204236839	226.877801866	211.394186623	42.91992188	7.14
321.66667	5263.39502	601.821719898	224.069603299	206.269441368	42.96875	7.14
321.67014	5293.230957	583.624270111	220.219160828	198.1194692	44.13248825	7.14
321.67361	5199.887207	581.721811203	218.673710577	195.026814705	44.11621094	7.14
321.67708	5238.479004	578.84319931	211.393135495	200.949423552	43.51806641	7.14
321.68056	5110.469238	583.418744052	214.12753724	210.050589332	43.26171875	7.14
321.68403	5128.570313	584.538054634	215.830612878	208.847175742	42.82226563	7.14
321.6875	5077.421387	584.807327343	216.582488173	207.605958292	42.06542969	7.14
321.69097	5066.833984	582.475777314	218.928179788	202.329734217	41.56087112	7.14
321.69444	5019.062012	579.272504169	219.920836752	200.764766343	40.55175781	7.14
321.69792	5051.683105	567.880237665	207.165237106	204.959865764	39.84375	7.14
321.70139	5001.772461	594.181736391	214.685945645	212.483048858	39.24560547	7.14
321.70486	5083.683105	591.305427278	216.039317493	215.575129901	38.59049606	7.14
321.70833	5017.250488	583.870294927	216.472520284	204.06969963	37.74414063	7.14
321.71181	5039.158691	575.367394441	215.149368992	200.950562611	39.37988281	7.14
321.71528	5019.094238	579.375209839	218.750554063	205.167344155	40.00244141	7.14
321.71875	5010.310547	583.621085795	218.197793408	203.256530105	40.06347656	7.14
321.72222	5039.737305	581.534326216	214.68466079	201.189967454	40.33203125	7.14
321.72569	5017.837402	580.325145261	218.011805991	198.350093558	40.234375	7.14
321.72917	4954.4375	581.158717481	219.293155307	196.688685618	40.13671875	7.14
321.73264	4976.400391	585.182090435	218.591655468	200.521087355	40.625	7.14
321.73611	4919.507324	588.001014649	226.373451044	200.192023674	41.015625	7.14
321.73958	5090.457031	583.900233439	224.771915864	196.236105909	41.13769531	7.14
321.74306	5068.532715	600.233377267	229.928916942	203.124256869	41.08886719	7.14
321.74653	5088.847656	564.449056702	218.393567367	187.416020767	40.8203125	7.14
321.75	5107.750488	565.893606257	217.682086046	188.694737542	40.89355469	7.42
321.75347	5039.22168	569.144989345	216.186152215	194.582031155	41.92504883	7.42
321.75694	5073.105957	581.051868078	221.218918222	195.211860138	42.33398438	7.42
321.76042	5051.887695	585.12077469	214.496673529	201.995593652	42.19970703	7.42
321.76389	5015.492188	595.530987976	229.250024622	202.090343277	42.7734375	7.42
321.76736	5063.973633	595.547211462	221.27816527	209.297523142	43.15185547	7.42
321.77083	5062.288574	588.475344561	226.106210496	202.383330515	43.43261719	7.42
321.77431	5092.492188	582.466655478	224.276300426	199.683952591	43.71337891	7.42
321.77778	5049.553223	578.873748937	218.67494186	202.188328197	43.67675781	7.42
321.78125	4945.514648	581.127723724	219.991439709	204.466575701	43.713378905	7.42
321.78472	4928.861816	590.734007395	223.517980785	208.170096243	43.75	7.42
321.78819	4950.813477	607.139633378	219.321719807	217.749472561	43.82324219	7.42
321.79167	4976.505859	606.935605204	224.839538578	221.775762526	43.99414063	7.49
321.79514	4987.617676	598.788919352	220.279585227	216.280728473	43.72558594	7.49
321.79861	4893.385742	594.555716856	222.168310257	214.758349873	43.99414063	7.49
321.80208	4968.719238	600.807647643	224.919882454	216.325549933	43.60351563	7.49
321.80556	4863.85498	608.720274837	229.138220886	216.034201628	43.359375	7.49
321.80903	4829.756836	610.757695865	230.261264803	215.087160368	43.39599609	7.49
321.8125	4837.475586	616.652333171	229.266773214	228.030521143	43.465168	7.49
321.81597	4852.369141	602.053100057	225.331742046	210.341550348	42.79785156	7.49
321.81944	4784.376465	614.771940452	227.538429967	217.609546095	43.07861328	7.49
321.82292	4800.690918	604.763082214	226.449396704	210.376863654	42.84667969	7.49
321.82639	4780.492676	588.793581999	222.687302707	202.4155996	42.65136719	7.49
321.82986	4794.170898	583.369909718	227.738316329	194.929364912	42.59440231	7.49
321.83333	4952.527344	573.787309207	222.533032576	189.966577954	42.62695313	7.21
321.83681	4811.447754	577.363232924	222.204551614	199.897890689	42.21191406	7.21
321.84028	4783.272949	577.917123508	219.724219874	195.086449276	42.79785156	7.21
321.84375	4854.09375	575.645421397	219.770200001	191.667528027	42.578125	7.21
321.84722	4817.384277	580.226898623	221.400403361	192.778275901	42.78564453	7.21
321.85069	4860.927734	593.717165384	222.742538847	208.207954257	42.79785156	7.21
321.85417	4882.17041	602.375722174	227.389338296	205.815748755	42.87109375	7.21
321.85764	5023.644043	623.421138149	230.099306794	221.469073084	42.32584763	7.21
321.86111	4926.878906	625.621759264	233.167986835	217.620432798	43.00130081	7.21
321.86458	4982.083496	616.38328749	229.843623362	213.538322911	43.04199219	7.21
321.86806	5065.312012	611.386781143	227.20150486	215.401895499	42.55371094	7.21
321.87153	5055.359375	676.359247423	231.524788316	218.16690097	41.87011719	7.21
321.875	5366.284668	624.205349528	230.474181269	225.674419076	41.07666016	7.0
321.87847	5091.162598	638.531627847	234.962479955	236.011247547	40.80810547	7.0
321.88194	5100.310059	644.025700715	229.328165243	244.252040128	41.59545898	7.0
321.88542	5138.820801	625.117161541	228.602239761	227.424266708	41.94335938	7.0
321.88889	5140.515137	620.904634705	232.549853693	218.845154902	42.40722656	7.0
321.89236	5220.073242	622.42758373	227.616191771	229.082367881	42.2770195	7.0
321.89583	5168.07959	617.469810273	228.220115517	219.523164741	42.081707	7.0
321.89931	5316.975098	621.783593428	227.927677098	224.955115433	42.06542969	7.0
321.90278	5352.27832	636.992485522	236.744511707	227.407346891	42.081707	7.0
321.90625	5551.54541	637.279299658	233.25181403	233.71535713	42.06542969	7.0
321.90972	5520.275879	637.37091259	236.886049543	223.879813937	40.84472656	7.0
321.91319	5862.768555	643.657523807	237.606404311	224.524669387	41.27197266	7.0
321.91667	5586.935547	647.311669345	229.472066317	243.915367356	41.25976563	6.86
321.92014	5502.101563	651.501333462	223.20518095	252.16985831	40.61279297	6.86
321.92361	5659.762695	681.787004	225.395705126	255.513306193	41.35742188	6.86
321.92708	5715.428711	658.820958876	230.769762843	256.527984282	41.67480469	6.86
